gloss;bbox;fps;frame_end;frame_start;instance_id;signer_id;source;split;url;variation_id;video_id;video_path
thin;[169, 35, 479, 370];25;-1;1;17;93;aslsignbank;val;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TH/THIN-2465.mp4;0;66607;data/raw_videos/66607.mp4
thin;[59, 0, 282, 240];25;-1;1;18;56;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/50888.mp4;0;57933;data/raw_videos/57933.mp4
thin;[129, 21, 550, 480];25;-1;1;20;34;asldeafined;test;https://media.asldeafined.com/vocabulary/1546575308.9841.mp4;0;57943;data/raw_videos/57943.mp4
thin;[90, 24, 227, 192];25;-1;1;24;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/22/22386.mp4;0;57947;data/raw_videos/57947.mp4
walk;[209, 14, 581, 414];25;-1;1;7;36;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/walk.mp4;0;62159;data/raw_videos/62159.mp4
walk;[513, 128, 1847, 1080];25;-1;1;8;39;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Walk%202-lSM2XoWrTUY.mp4;0;62160;data/raw_videos/62160.mp4
walk;[585, 136, 1828, 1080];25;-1;1;11;39;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Walk-MyDb3_nPts4.mp4;0;62163;data/raw_videos/62163.mp4
walk;[122, 0, 592, 480];25;-1;1;12;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468926910.5698.mp4;0;62164;data/raw_videos/62164.mp4
walk;[30, 0, 285, 240];25;-1;1;18;56;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/50935.mp4;0;62158;data/raw_videos/62158.mp4
walk;[76, 17, 237, 192];25;-1;1;20;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/23/23053.mp4;0;62168;data/raw_videos/62168.mp4
walk;[73, 16, 239, 192];25;-1;1;21;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/23/23054.mp4;0;62169;data/raw_videos/62169.mp4
walk;[57, 16, 224, 192];25;-1;1;22;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/9/9209.mp4;0;62170;data/raw_videos/62170.mp4
year;[565, 54, 1534, 1080];25;-1;1;1;4;signschool;val;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Year-8JUNM67_g9g.mp4;0;64211;data/raw_videos/64211.mp4
year;[229, 13, 548, 414];25;-1;1;8;36;startasl;test;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/year.mp4;0;64210;data/raw_videos/64210.mp4
year;[642, 59, 1646, 1080];25;-1;1;10;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Year-VAtU8WanjmE.mp4;0;64212;data/raw_videos/64212.mp4
year;[157, 8, 461, 370];25;-1;1;11;88;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YEAR-1469.mp4;0;66818;data/raw_videos/66818.mp4
year;[82, 0, 535, 480];25;-1;1;12;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468774917.4615.mp4;0;64213;data/raw_videos/64213.mp4
year;[188, 33, 482, 370];25;-1;1;13;93;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YEAR-656.mp4;0;66816;data/raw_videos/66816.mp4
year;[52, 0, 274, 240];25;-1;1;15;42;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/51103.mp4;0;64209;data/raw_videos/64209.mp4
year;[88, 16, 226, 192];25;-1;1;20;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/7/7723.mp4;0;64219;data/raw_videos/64219.mp4
year;[72, 15, 221, 192];25;-1;1;21;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/7/7228.mp4;0;64218;data/raw_videos/64218.mp4
yes;[214, 41, 881, 720];25;-1;1;1;118;aslbrick;val;http://aslbricks.org/New/ASL-Videos/yes.mp4;0;69546;data/raw_videos/69546.mp4
yes;[120, 4, 526, 480];25;-1;1;2;13;asldeafined;val;https://media.asldeafined.com/vocabulary/1468774983.6377.mp4;0;64287;data/raw_videos/64287.mp4
yes;[724, 29, 1675, 1080];25;-1;1;5;3;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Yes-Kg0VRsnehgQ.mp4;0;64284;data/raw_videos/64284.mp4
yes;[81, 25, 212, 192];25;-1;1;6;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/23/23544.mp4;0;64291;data/raw_videos/64291.mp4
yes;[79, 23, 212, 192];25;-1;1;8;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/23/23545.mp4;0;64292;data/raw_videos/64292.mp4
yes;[70, 20, 212, 192];25;-1;1;9;10;signingsavvy;test;https://www.signingsavvy.com/signs/mp4/23/23546.mp4;0;64293;data/raw_videos/64293.mp4
yes;[20, 13, 258, 240];25;-1;1;15;28;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/485639.mp4;0;64280;data/raw_videos/64280.mp4
yes;[222, 13, 524, 414];25;-1;1;19;36;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/yes.mp4;0;64281;data/raw_videos/64281.mp4
yes;[143, 25, 514, 480];25;-1;1;20;15;asldeafined;train;https://media.asldeafined.com/vocabulary/1522767427.6654.mp4;0;64288;data/raw_videos/64288.mp4
yes;[625, 111, 1483, 1063];25;-1;1;23;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Yes-IIWhF2S6saQ.mp4;0;64283;data/raw_videos/64283.mp4
all;[439, 68, 1366, 1080];25;-1;1;1;115;aslbrick;train;http://aslbricks.org/New/ASL-Videos/all.mp4;0;69206;data/raw_videos/69206.mp4
all;[351, 53, 821, 720];25;-1;1;6;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/all.mp4;0;01987;data/raw_videos/01987.mp4
all;[32, 13, 543, 480];25;-1;1;7;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1466172884.2656.mp4;0;01988;data/raw_videos/01988.mp4
all;[43, 22, 221, 192];25;-1;1;10;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/22/22936.mp4;1;01991;data/raw_videos/01991.mp4
all;[47, 23, 228, 192];25;-1;1;11;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/22/22937.mp4;0;01992;data/raw_videos/01992.mp4
all;[149, 10, 464, 370];25;-1;1;14;88;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AL/ALL-11.mp4;0;65043;data/raw_videos/65043.mp4
all;[43, 0, 269, 240];25;-1;1;16;2;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/244016.mp4;0;01986;data/raw_videos/01986.mp4
black;[295, 38, 885, 720];25;-1;1;1;118;aslbrick;val;http://aslbricks.org/New/ASL-Videos/black.mp4;0;69236;data/raw_videos/69236.mp4
black;[205, 17, 524, 414];25;-1;1;4;36;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/black.mp4;0;06472;data/raw_videos/06472.mp4
black;[544, 60, 1618, 1080];25;-1;1;5;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Black-Mr3gdFh3A28.mp4;0;06473;data/raw_videos/06473.mp4
black;[77, 18, 515, 480];25;-1;1;6;59;asldeafined;train;https://media.asldeafined.com/vocabulary/1466682549.1836.mp4;0;06474;data/raw_videos/06474.mp4
black;[58, 15, 216, 192];25;-1;1;8;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/6/6787.mp4;0;06476;data/raw_videos/06476.mp4
black;[48, 11, 226, 192];25;-1;1;9;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/7/7145.mp4;0;06477;data/raw_videos/06477.mp4
black;[63, 8, 245, 192];25;-1;1;10;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/8/8384.mp4;0;06478;data/raw_videos/06478.mp4
black;[149, 24, 479, 370];25;-1;1;13;90;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BL/BLACK-415.mp4;0;65200;data/raw_videos/65200.mp4
black;[66, 13, 258, 240];25;-1;1;14;56;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/357947.mp4;0;06471;data/raw_videos/06471.mp4
cool;[148, 9, 605, 480];25;-1;1;0;116;aslbrick;train;http://aslbricks.org/New/ASL-Videos/cool.mp4;0;69281;data/raw_videos/69281.mp4
cool;[175, 17, 495, 370];25;-1;1;1;102;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COOL-1158.mp4;0;65403;data/raw_videos/65403.mp4
cool;[73, 16, 215, 192];25;-1;1;3;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/24/24134.mp4;1;13213;data/raw_videos/13213.mp4
cool;[504, 69, 1606, 1080];25;-1;1;6;4;signschool;val;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%203-2zFEI2o-HXc.mp4;0;13197;data/raw_videos/13197.mp4
cool;[822, 84, 1608, 1052];25;-1;1;9;4;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%20cool-wonohTR_Bv4.mp4;2;13198;data/raw_videos/13198.mp4
cool;[609, 80, 1589, 1080];25;-1;1;10;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%2C%20Cool%20Down-8l_h3RsEM-4.mp4;1;13199;data/raw_videos/13199.mp4
cool;[586, 95, 1564, 1080];25;-1;1;11;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool-5aJkQai-PKc.mp4;0;13200;data/raw_videos/13200.mp4
cool;[125, 18, 533, 480];25;-1;1;12;59;asldeafined;train;https://media.asldeafined.com/vocabulary/1466903138.2211.mp4;1;13201;data/raw_videos/13201.mp4
cool;[114, 30, 509, 480];25;-1;1;14;59;asldeafined;train;https://media.asldeafined.com/vocabulary/1466903216.3416.mp4;0;13202;data/raw_videos/13202.mp4
cool;[73, 31, 560, 480];25;-1;1;15;17;asldeafined;val;https://media.asldeafined.com/vocabulary/1472219365.8123.mp4;2;13203;data/raw_videos/13203.mp4
cool;[608, 85, 1596, 1077];25;-1;1;18;4;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%202-qCqdPZVJTYY.mp4;0;13196;data/raw_videos/13196.mp4
cool;[85, 20, 219, 192];25;-1;1;21;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/22/22660.mp4;0;13208;data/raw_videos/13208.mp4
cool;[73, 21, 200, 192];25;-1;1;22;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/23/23043.mp4;2;13209;data/raw_videos/13209.mp4
finish;[232, 15, 533, 414];25;-1;1;6;36;startasl;val;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/finish.mp4;0;21942;data/raw_videos/21942.mp4
finish;[757, 52, 1564, 1080];25;-1;1;7;32;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Finish%202-BNOu92X_Hws.mp4;1;21943;data/raw_videos/21943.mp4
finish;[734, 126, 1442, 1080];25;-1;1;8;45;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Finish%2C%20That%27s%20Enough-UODQssr2FSc.mp4;1;21944;data/raw_videos/21944.mp4
finish;[62, 5, 564, 480];25;-1;1;9;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468494387.7315.mp4;0;21945;data/raw_videos/21945.mp4
finish;[94, 23, 208, 192];25;-1;1;13;10;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/23/23269.mp4;1;21949;data/raw_videos/21949.mp4
finish;[74, 13, 227, 192];25;-1;1;14;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/7/7267.mp4;0;21950;data/raw_videos/21950.mp4
finish;[57, 0, 271, 240];25;-1;1;16;37;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/455668.mp4;0;21941;data/raw_videos/21941.mp4
finish;[96, 16, 231, 192];25;-1;1;18;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/8/8336.mp4;1;21951;data/raw_videos/21951.mp4
hot;[284, 42, 886, 720];25;-1;1;1;118;aslbrick;val;http://aslbricks.org/New/ASL-Videos/hot.mp4;0;69368;data/raw_videos/69368.mp4
hot;[229, 17, 521, 414];25;-1;1;4;36;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/hot.mp4;0;28108;data/raw_videos/28108.mp4
hot;[351, 11, 818, 480];25;-1;1;5;52;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot-9X3bjjuKGMM.mp4;0;28109;data/raw_videos/28109.mp4
hot;[657, 78, 1430, 1080];25;-1;1;6;6;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot-QCvXMjNN4PE.mp4;0;28110;data/raw_videos/28110.mp4
hot;[544, 128, 1596, 1080];25;-1;1;7;39;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hot-wy-09ieHXhM.mp4;0;28111;data/raw_videos/28111.mp4
hot;[61, 4, 500, 480];25;-1;1;8;21;asldeafined;val;https://media.asldeafined.com/vocabulary/1468638601.9688.mp4;0;28112;data/raw_videos/28112.mp4
hot;[65, 9, 207, 192];25;-1;1;11;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/14/14232.mp4;0;28115;data/raw_videos/28115.mp4
hot;[64, 11, 221, 192];25;-1;1;12;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6109.mp4;0;28116;data/raw_videos/28116.mp4
hot;[51, 0, 250, 240];25;-1;1;13;0;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/58462.mp4;0;28107;data/raw_videos/28107.mp4
like;[344, 36, 876, 720];25;-1;1;0;118;aslbrick;test;http://aslbricks.org/New/ASL-Videos/like.mp4;0;69389;data/raw_videos/69389.mp4
like;[68, 3, 234, 240];25;-1;1;1;8;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/457551.mp4;1;33266;data/raw_videos/33266.mp4
like;[408, 49, 805, 720];25;-1;1;5;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/like.mp4;0;33267;data/raw_videos/33267.mp4
like;[237, 13, 584, 360];25;-1;1;7;60;signschool;val;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20really%20like-7y5Ye-2-ZBs.mp4;0;33268;data/raw_videos/33268.mp4
like;[132, 0, 506, 477];25;-1;1;8;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468711783.5361.mp4;0;33269;data/raw_videos/33269.mp4
like;[114, 0, 523, 480];25;-1;1;9;13;asldeafined;val;https://media.asldeafined.com/vocabulary/1468711809.2438.mp4;1;33270;data/raw_videos/33270.mp4
like;[70, 11, 209, 192];25;-1;1;12;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/14/14298.mp4;1;33273;data/raw_videos/33273.mp4
like;[73, 14, 213, 192];25;-1;1;13;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6394.mp4;0;33274;data/raw_videos/33274.mp4
many;[374, 52, 902, 720];25;-1;1;1;118;aslbrick;val;http://aslbricks.org/New/ASL-Videos/many.mp4;0;69396;data/raw_videos/69396.mp4
many;[26, 4, 278, 240];25;-1;1;3;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/246018.mp4;0;34823;data/raw_videos/34823.mp4
many;[426, 54, 796, 720];25;-1;1;4;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/many.mp4;0;34824;data/raw_videos/34824.mp4
many;[552, 55, 1533, 1080];25;-1;1;5;6;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Many%202-j0vvJVAAcBs.mp4;0;34825;data/raw_videos/34825.mp4
many;[659, 80, 1618, 1072];25;-1;1;6;6;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Many-RzCIBY5rsGA.mp4;0;34826;data/raw_videos/34826.mp4
many;[124, 0, 523, 480];25;-1;1;7;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468713681.2568.mp4;0;34827;data/raw_videos/34827.mp4
many;[82, 14, 221, 192];25;-1;1;10;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6570.mp4;0;34830;data/raw_videos/34830.mp4
many;[84, 11, 230, 192];25;-1;1;11;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/8/8040.mp4;0;34831;data/raw_videos/34831.mp4
many;[86, 12, 228, 192];25;-1;1;13;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/8/8041.mp4;0;34832;data/raw_videos/34832.mp4
mother;[172, 21, 476, 480];25;-1;1;1;116;aslbrick;val;http://aslbricks.org/New/ASL-Videos/mother.mp4;0;69402;data/raw_videos/69402.mp4
mother;[214, 17, 520, 414];25;-1;1;4;36;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/mother.mp4;0;36930;data/raw_videos/36930.mp4
mother;[715, 59, 1630, 1071];25;-1;1;5;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Mother%20Wiggle-ZwJlF1W1GbE.mp4;0;36931;data/raw_videos/36931.mp4
mother;[205, 17, 588, 360];25;-1;1;6;52;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Mother.mp4;0;36932;data/raw_videos/36932.mp4
mother;[150, 0, 502, 480];25;-1;1;7;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468716729.3803.mp4;0;36933;data/raw_videos/36933.mp4
mother;[69, 16, 210, 192];25;-1;1;9;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6508.mp4;0;36936;data/raw_videos/36936.mp4
mother;[72, 18, 210, 192];25;-1;1;10;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6509.mp4;0;36937;data/raw_videos/36937.mp4
mother;[136, 27, 465, 370];25;-1;1;12;97;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MO/MOTHER-1590.mp4;0;66147;data/raw_videos/66147.mp4
mother;[48, 0, 263, 240];25;-1;1;14;56;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/48601.mp4;0;36929;data/raw_videos/36929.mp4
now;[340, 40, 954, 720];25;-1;1;1;118;aslbrick;val;http://aslbricks.org/New/ASL-Videos/now.mp4;0;69413;data/raw_videos/69413.mp4
now;[251, 12, 761, 480];25;-1;1;2;70;signschool;val;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20now-0wcuocGAvNU.mp4;0;38994;data/raw_videos/38994.mp4
now;[85, 19, 229, 192];25;-1;1;8;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/7/7774.mp4;0;38999;data/raw_videos/38999.mp4
now;[64, 12, 213, 192];25;-1;1;9;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/9/9785.mp4;0;39000;data/raw_videos/39000.mp4
now;[58, 2, 262, 240];25;-1;1;13;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/111145.mp4;0;38990;data/raw_videos/38990.mp4
now;[46, 1, 273, 240];25;-1;1;18;56;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/49006.mp4;0;38991;data/raw_videos/38991.mp4
now;[124, 0, 532, 480];25;-1;1;19;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468719996.5074.mp4;0;38995;data/raw_videos/38995.mp4
now;[78, 20, 219, 192];25;-1;1;22;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/7/7687.mp4;0;38997;data/raw_videos/38997.mp4
orange;[363, 40, 871, 720];25;-1;1;1;118;aslbrick;val;http://aslbricks.org/New/ASL-Videos/orange.mp4;0;69422;data/raw_videos/69422.mp4
orange;[82, 32, 233, 240];25;-1;1;6;2;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/91534.mp4;0;40115;data/raw_videos/40115.mp4
orange;[223, 16, 527, 414];25;-1;1;7;36;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/orange.mp4;0;40116;data/raw_videos/40116.mp4
orange;[910, 68, 1734, 1056];25;-1;1;8;39;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Orange-mylSeGckZJs.mp4;0;40117;data/raw_videos/40117.mp4
orange;[140, 0, 497, 480];25;-1;1;9;13;asldeafined;val;https://media.asldeafined.com/vocabulary/1468722445.5887.mp4;0;40118;data/raw_videos/40118.mp4
orange;[140, 0, 497, 480];25;-1;1;10;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468722468.1582.mp4;0;40119;data/raw_videos/40119.mp4
orange;[81, 10, 222, 192];25;-1;1;12;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/14/14519.mp4;0;40121;data/raw_videos/40121.mp4
orange;[146, 2, 484, 370];25;-1;1;15;107;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/OR/ORANGE-521.mp4;0;66246;data/raw_videos/66246.mp4
table;[558, 75, 1619, 1080];25;-1;1;6;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Booth%2C%20Desk%2C%20Table-8QbAD7Y9UEk.mp4;0;56557;data/raw_videos/56557.mp4
table;[88, 0, 599, 480];25;-1;1;11;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468942806.9415.mp4;0;56558;data/raw_videos/56558.mp4
table;[374, 52, 810, 720];25;-1;1;13;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/table.mp4;0;56556;data/raw_videos/56556.mp4
table;[65, 18, 213, 192];25;-1;1;17;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/9/9252.mp4;0;56563;data/raw_videos/56563.mp4
thanksgiving;[79, 10, 242, 180];25;-1;1;4;19;elementalasl;val;https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/thanksgiving.mov;1;57628;data/raw_videos/57628.mp4
thanksgiving;[41, 13, 251, 240];25;-1;1;6;2;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/244790.mp4;0;57629;data/raw_videos/57629.mp4
thanksgiving;[402, 56, 823, 720];25;-1;1;7;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/thanksgiving2.mp4;0;57630;data/raw_videos/57630.mp4
thanksgiving;[406, 54, 825, 720];25;-1;1;8;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/thanksgiving.mp4;1;57631;data/raw_videos/57631.mp4
thanksgiving;[689, 87, 1577, 1074];25;-1;1;9;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Thanksgiving-jCauWIb_KEw.mp4;0;57632;data/raw_videos/57632.mp4
thanksgiving;[131, 0, 560, 480];25;-1;1;10;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468944257.5323.mp4;1;57633;data/raw_videos/57633.mp4
